id,who,education,lockdown,politics,bussiness,travel,vaccine,covidstats,entertainment
040a4a8d19b58394,0.013151095759826396,0.01722659758803959,0.03658839082073393,0.06249388109548673,0.2882945992997575,0.05828424595539605,0.05225131534434052,0.10753318075444292,0.45736258507785715
009846b7926aa0c2,0.008594863788262883,0.00899890539721092,0.02131629611173531,0.025440921331116136,0.05459138011350318,0.01519072148240991,0.9372145397927599,0.8162285131618998,0.01916666639585423
091505258ceb96a6,0.017253202185018555,0.014088054435410701,0.00971529333943768,0.04386504577546642,0.0475306630672364,0.011817807464378351,0.9928764952750821,0.1701430089531998,0.030701987647892393
002fb627b19c4c0b,0.01142772753486038,0.16934751399108333,0.03555871149632682,0.2546274855975693,0.03955463568412606,0.012136530310593295,0.6871666979714792,0.14611678902214134,0.025108888109907156
0789c333b3929449,0.00997705950467204,0.0092158413450641,0.014143893813278907,0.016456079284082686,0.015819987505906057,0.013068121878927263,0.015415135520774328,0.9556848813247873,0.012637534360603431
0061e98945132728,0.029288457990185385,0.011256830347913936,0.012043173595279838,0.06467241778114556,0.1714414271841495,0.016571423578202002,0.9804953424143397,0.03668765361527433,0.02454530829839852
00a475913f684e36,0.014313699998726582,0.015157435493071832,0.8587759011347614,0.023170377891151745,0.12207080569435819,0.05350179023961702,0.05165131624694605,0.3418454015687185,0.06129941920944794
07a75abb79cb5534,0.044124663300478977,0.009715143010372502,0.012783080919811587,0.03417697139965307,0.11696171567489654,0.01498395151287426,0.9571690032437724,0.5605491477470748,0.01847254449331949
05da992c920a9667,0.022480876245220525,0.017977956406734583,0.04156118606118312,0.10112339122492915,0.08439066781619745,0.04535867023242954,0.14505859080475808,0.3455416921571501,0.3300236373545538
02a185db70b84e43,0.01597360571822327,0.019191176020025257,0.06987635599244546,0.39755239695778277,0.019588300194180588,0.029338474778619568,0.047255220939280994,0.35061564834880604,0.03613859114023793
070c41b6bce73beb,0.047775529425513386,0.028131540479693587,0.09507736748163745,0.23161220862314882,0.06217630772661807,0.08324511099462187,0.17555839482105132,0.09904859358587872,0.08259693428242672
091cfd8b524183d1,0.007441511386593625,0.02191146176089815,0.023974484318574754,0.017476262665274876,0.04698291245834408,0.01118206507899258,0.03191109643084981,0.9585651269859922,0.009735940173263085
003ea5201eae8fec,0.016997123429325314,0.02932676283579507,0.15438002694591535,0.12387948833704829,0.05559724950591116,0.01811481882071109,0.06574335846060352,0.4297487048761117,0.02842226188809004
0606c74e7baf5fa7,0.017504945534167673,0.02571832826704543,0.06080157936253332,0.08129997813903582,0.14266880018974726,0.027235265234516054,0.7269132757515985,0.22740261934098396,0.0178486425141915
0961b69c21ef00db,0.012555519584075043,0.02130829647183498,0.029787240069942822,0.019098673982925914,0.022445054782800775,0.026431811346218435,0.46879816513349687,0.116061489939154,0.6354196056446287
0102063eba917e84,0.008845272364274332,0.015517370820456277,0.02791043442998633,0.3038402390202897,0.03360391156699857,0.026102365655844437,0.06860366714974922,0.7257474132797392,0.017178201824382854
03ed01540c1dac47,0.08358732822221965,0.017037021130283003,0.012033244257530542,0.064245734980702,0.4682228344092432,0.031230734069123838,0.842370865701166,0.3004414517928387,0.04009581740504778
04dbc74942771d05,0.008905674881962493,0.01674893318872479,0.06729973596299825,0.028199977197103373,0.16144001332062607,0.919810870272353,0.04303218920913964,0.08751864072686504,0.05917385085126566
00b8c894575e5fd0,0.016484168977590412,0.024040894953790286,0.7403874368600885,0.05310261787304547,0.30843645205551395,0.19773903724099426,0.04397733637117758,0.0868535070520309,0.04863935309170413
